Your search parameters are:
catalog=ANSS
start_time=1989/10/18,00:00:00
end_time=1989/10/25,00:00:00
minimum_magnitude=2.0
maximum_magnitude=10
event_type=E
DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
1989/10/19 03:04:20.04,42.7960,13.2040,10.00,2.50,Unk,6,,,1.10,NEI,198910194007
1989/10/19 03:20:26.87,37.1122,-121.8988,9.80,3.20,ML,77,47,6,0.07,NC,264920
1989/10/19 03:50:59.66,36.8860,-121.6260,7.77,2.52,Md,78,69,3,0.06,NC,264950
1989/10/19 03:52:13.41,37.1830,-121.9997,7.68,2.16,Md,53,40,2,0.09,NC,264951
1989/10/19 03:55:00.21,36.9903,-121.7950,16.61,4.00,ML,76,95,4,0.09,NC,145940
1989/10/19 03:55:46.92,32.8770,-115.6360,7.93,2.00,Mc,17,,,0.09,CI,140153
1989/10/19 03:58:17.73,41.5437,-121.9447,3.04,2.42,Md,9,164,11,0.12,NC,1166914
1989/10/19 04:03:58.58,19.4027,-155.0132,8.40,2.28,Mx,50,136,4,0.13,HV,472
1989/10/19 04:12:43.42,36.9320,-121.6617,6.40,3.60,ML,83,70,0,0.08,NC,264960
1989/10/19 04:15:11.74,37.0598,-121.8552,11.50,2.03,Md,50,39,4,0.08,NC,264962
1989/10/19 04:43:10.05,37.1812,-121.9795,7.37,2.12,Md,64,50,2,0.10,NC,264965
1989/10/19 05:13:53.83,37.1892,-121.9707,3.36,2.40,Md,38,44,2,0.09,NC,265317
1989/10/19 05:16:17.21,36.9593,-121.6823,6.61,3.00,ML,51,95,1,0.07,NC,10090152
1989/10/19 05:20:17.48,37.1592,-121.9137,1.22,2.15,Md,42,47,2,0.08,NC,265318
1989/10/19 05:30:36.99,37.0303,-121.7620,7.67,2.42,Md,44,38,5,0.09,NC,265348
1989/10/19 05:48:11.71,37.0065,-121.7193,5.41,2.59,Md,41,84,6,0.07,NC,265351
1989/10/19 05:52:01.93,37.0883,-121.8947,10.42,2.55,Md,46,46,6,0.06,NC,265352
1989/10/19 05:59:32.61,37.1190,-121.8735,2.21,2.36,Md,44,42,4,0.11,NC,264179
1989/10/19 06:06:10.07,-49.3500,126.1760,10.00,5.10,Mb,17,,,1.33,NEI,198910194013
1989/10/19 06:13:32.44,36.9565,-121.6802,6.48,2.45,Md,47,96,1,0.07,NC,20091409
1989/10/19 06:16:21.08,37.1332,-121.9122,3.29,2.29,Md,27,69,4,0.07,NC,20091410
1989/10/19 06:37:41.54,37.0013,-121.7950,15.71,2.23,Md,19,59,3,0.03,NC,20091417
1989/10/19 06:37:47.63,37.0008,-121.7893,15.47,2.10,Md,40,42,3,0.06,NC,273475
1989/10/19 06:40:01.27,45.4280,6.6250,10.00,2.50,Unk,9,,,0.15,NEI,198910194014
1989/10/19 07:57:56.08,37.1268,-121.8943,3.09,2.09,Md,20,102,5,0.11,NC,265353
1989/10/19 08:00:59.04,15.8960,-60.3770,33.00,2.60,Unk,5,,,0.11,NEI,198910194017
1989/10/19 08:19:52.58,39.9650,23.7130,10.00,3.50,Unk,40,,,0.86,NEI,198910194018
1989/10/19 08:45:49.68,36.9792,-121.8348,9.15,4.00,ML,54,87,0,0.11,NC,10090202
1989/10/19 08:49:18.43,37.1150,-121.9715,19.32,2.36,Md,42,66,7,0.11,NC,10090214
1989/10/19 08:50:04.54,36.9890,-121.7742,14.39,2.70,Md,50,60,5,0.06,NC,265989
1989/10/19 09:01:31.20,2.5200,127.0790,33.00,4.60,Mb,8,,,1.07,NEI,198910194020
1989/10/19 09:20:19.08,33.2840,-116.4140,3.13,2.29,Mc,27,,,0.08,CI,1044397
1989/10/19 09:40:05.77,61.4887,-150.0633,45.85,3.60,ML,20,,,0.31,AK,
1989/10/19 09:49:09.64,37.1130,-121.8637,3.62,2.53,Md,38,41,3,0.07,NC,266066
1989/10/19 09:50:10.91,37.0848,-121.9100,12.60,2.09,Md,18,48,7,0.03,NC,266067
1989/10/19 09:52:32.25,36.8742,-121.6043,5.61,2.85,Md,41,81,2,0.08,NC,266068
1989/10/19 09:53:50.06,36.9445,-121.6760,7.81,4.50,ML,52,95,2,0.08,NC,10090128
1989/10/19 10:14:34.81,36.9728,-121.8337,12.27,4.60,ML,57,89,9,0.09,NC,10090126
1989/10/19 10:17:15.78,36.1583,-120.9592,30.75,2.72,Md,7,308,16,0.37,NC,1166977
1989/10/19 10:17:41.76,36.9560,-121.8183,9.29,3.13,Md,49,91,3,0.10,NC,10090127
1989/10/19 10:19:41.84,36.9723,-121.8245,9.09,3.10,ML,52,88,1,0.10,NC,266381
1989/10/19 10:20:19.85,36.9468,-121.8165,8.78,3.10,ML,28,93,4,0.11,NC,266335
1989/10/19 10:24:45.39,37.0682,-121.9033,14.40,2.08,Md,37,57,5,0.06,NC,266384
1989/10/19 10:26:16.09,37.0392,-121.7953,3.51,2.52,Md,42,86,2,0.13,NC,266386
1989/10/19 10:29:03.74,39.9270,113.9060,10.00,5.00,Unk,33,,,1.27,NEI,198910194027
1989/10/19 10:47:43.37,36.9682,-121.8275,11.10,2.51,Md,48,89,6,0.10,NC,266390
1989/10/19 10:59:57.66,36.9638,-121.8233,12.02,3.60,ML,49,90,10,0.08,NC,266392
1989/10/19 11:15:22.52,36.9660,-121.8287,10.98,3.60,ML,58,90,6,0.10,NC,266398
1989/10/19 11:25:53.59,36.8240,-121.5453,5.55,2.27,Md,24,146,4,0.08,NC,269972
1989/10/19 11:29:26.75,36.9660,-121.8288,12.19,3.00,ML,50,90,10,0.08,NC,10090546
1989/10/19 11:30:09.03,36.9615,-121.8370,8.58,2.65,Md,39,93,2,0.16,NC,10090569
1989/10/19 11:35:37.26,36.8073,-121.5162,2.45,3.00,ML,36,111,5,0.18,NC,269975
1989/10/19 11:44:54.01,37.0768,-121.8590,15.76,2.42,Md,51,46,4,0.07,NC,269979
1989/10/19 11:49:40.53,36.9550,-121.7163,13.63,2.37,Md,47,75,2,0.07,NC,269980
1989/10/19 11:50:25.85,36.9402,-121.6688,7.41,3.10,ML,37,97,1,0.07,NC,269981
1989/10/19 11:52:13.32,37.1387,-121.9205,11.11,2.35,Md,52,50,4,0.08,NC,269983
1989/10/19 12:14:06.70,-21.1720,-11.4620,10.00,5.00,Mb,36,,,0.83,NEI,198910194034
1989/10/19 12:14:21.89,19.4153,-155.2695,10.66,2.02,Md,23,106,1,0.10,HV,479
1989/10/19 12:16:12.47,38.8307,-122.8095,-0.89,2.59,Md,27,74,3,0.27,NC,1166994
1989/10/19 12:17:59.21,37.6782,-121.8437,7.74,2.38,Md,40,35,6,0.10,NC,267029
1989/10/19 12:19:01.14,38.8350,-122.8215,0.22,2.01,Md,12,52,4,0.04,NC,1166996
1989/10/19 12:25:04.08,36.9403,-121.6790,11.59,2.16,Md,39,87,2,0.05,NC,10090571
1989/10/19 12:25:33.24,36.9368,-121.6723,8.23,3.97,Md,51,89,1,0.07,NC,10090547
1989/10/19 12:31:40.07,36.9527,-121.8108,11.52,3.19,Md,49,91,7,0.07,NC,10090548
1989/10/19 12:32:16.84,39.8330,113.8450,10.00,3.90,Unk,6,,,1.28,NEI,198910194037
1989/10/19 12:47:39.86,36.9093,-121.6545,9.14,2.61,Md,45,86,3,0.07,NC,267217
1989/10/19 12:50:24.75,36.9722,-121.7062,6.52,2.58,Md,39,87,2,0.06,NC,267219
1989/10/19 13:08:58.40,37.1062,-121.8620,4.54,2.78,Md,44,50,2,0.09,NC,267706
1989/10/19 13:15:04.69,36.9708,-121.8327,7.51,2.89,Md,52,89,1,0.11,NC,267709
1989/10/19 13:27:03.73,37.1270,-121.9045,2.37,2.15,Md,5,124,5,0.01,NC,1167012
1989/10/19 13:27:40.70,37.1090,-121.8668,2.11,2.18,Md,38,46,3,0.07,NC,267728
1989/10/19 14:00:04.24,37.0468,-121.7983,2.88,2.63,Md,55,42,1,0.15,NC,270294
1989/10/19 14:00:31.16,36.9280,-121.6575,5.80,2.93,Md,57,71,1,0.08,NC,270310
1989/10/19 14:09:57.80,19.4117,-155.2820,10.36,2.02,Mx,22,86,0,0.17,HV,483
1989/10/19 14:23:28.27,37.1540,-121.9795,11.63,3.00,ML,57,60,5,0.08,NC,270329
1989/10/19 14:28:26.35,51.7100,-176.0190,49.30,4.90,Mb,105,,,0.86,NEI,198910194040
1989/10/19 14:36:16.26,51.6800,6.5490,10.00,2.50,Unk,6,,,0.97,NEI,198910194041
1989/10/19 14:38:55.72,36.9463,-121.8117,7.91,2.22,Md,50,93,4,0.13,NC,270335
1989/10/19 14:39:10.56,36.9158,-121.6578,7.74,3.10,ML,63,72,2,0.05,NC,145663
1989/10/19 15:00:58.96,37.0430,-121.7948,3.46,2.38,Md,58,38,2,0.12,NC,270351
1989/10/19 15:17:10.79,38.8560,-122.4910,6.32,2.67,Md,36,60,7,0.21,NC,1167037
1989/10/19 15:25:34.56,62.9895,-150.9575,122.43,2.50,ML,20,,,0.17,AK,
1989/10/19 15:27:00.58,-21.1490,-179.2520,649.20,4.80,Mb,30,,,1.00,NEI,198910194044
1989/10/19 15:27:36.55,45.3450,14.4620,10.00,2.10,Unk,6,,,1.47,NEI,198910194045
1989/10/19 15:59:11.89,37.0430,-121.8005,4.16,2.78,Md,60,64,1,0.07,NC,271757
1989/10/19 16:26:19.33,19.3937,-155.2952,9.85,2.04,Mx,20,50,1,0.13,HV,489
1989/10/19 16:30:47.30,36.9677,-121.7207,12.56,3.10,ML,78,73,3,0.07,NC,274950
1989/10/19 16:34:21.43,19.3400,-155.1180,7.09,2.26,Mx,39,99,5,0.10,HV,490
1989/10/19 16:47:06.95,8.0450,126.7810,74.10,5.10,Mb,68,,,1.27,NEI,198910194048
1989/10/19 17:01:57.87,37.0670,-122.8810,15.00,3.30,Unk,7,,,0.66,NEI,198910194049
1989/10/19 17:02:09.47,36.9735,-121.7068,6.22,3.00,Md,63,68,2,0.09,NC,1167070
1989/10/19 17:02:22.98,36.9812,-121.7060,5.74,2.40,Mx,17,107,3,0.08,NC,273173
1989/10/19 17:15:05.46,36.9240,-121.6497,4.70,3.90,ML,84,70,1,0.11,NC,273176
1989/10/19 17:19:58.08,38.8117,-122.8188,0.57,2.38,Md,20,46,2,0.05,NC,1167074
1989/10/19 17:26:18.56,36.9270,-121.6507,5.28,3.70,ML,80,70,1,0.13,NC,273182
1989/10/19 17:28:07.89,36.9262,-121.6592,5.14,2.38,Md,45,82,1,0.09,NC,273179
1989/10/19 17:51:26.17,36.9662,-121.7232,13.99,2.08,Md,65,74,3,0.08,NC,272231
1989/10/19 17:53:01.95,43.1920,17.1990,10.00,2.40,Unk,8,,,1.38,NEI,198910194052
1989/10/19 17:56:49.88,39.9190,114.0170,10.00,4.30,Unk,11,,,1.34,NEI,198910194053
1989/10/19 18:09:30.76,60.1408,-148.0123,0.00,2.10,ML,20,,,0.24,AK,
1989/10/19 18:30:27.32,33.0090,-117.8560,5.81,3.43,ML,28,,,0.32,CI,1044448
1989/10/19 18:36:41.35,-54.7010,-129.4390,10.00,5.30,Ms,8,,,1.46,NEI,198910194055
1989/10/19 18:40:53.37,37.0142,-121.7345,7.37,2.12,Md,46,46,4,0.07,NC,272497
1989/10/19 18:50:51.89,19.3923,-155.2787,10.75,2.04,Mx,21,46,0,0.13,HV,497
1989/10/19 18:59:02.44,40.1505,-123.7998,4.03,3.46,Md,4,188,28,0.00,NC,1167082
1989/10/19 19:05:57.89,19.4123,-155.2815,11.47,2.03,Md,18,88,0,0.12,HV,498
1989/10/19 19:07:25.00,62.9695,-149.6333,87.35,2.50,ML,21,,,0.19,AK,
1989/10/19 19:23:12.37,34.1100,-116.9900,3.41,2.14,Mc,18,,,0.06,CI,1044453
1989/10/19 19:29:07.53,62.9533,-149.7687,84.01,3.10,ML,27,,,0.21,AK,
1989/10/19 19:33:59.36,19.3885,-155.3068,10.79,2.05,Mx,19,54,2,0.17,HV,500
1989/10/19 19:37:17.38,37.0093,-121.8210,16.41,2.06,Md,49,70,1,0.12,NC,20091489
1989/10/19 20:44:26.87,-1.1030,-15.7730,10.00,4.50,Mb,17,,,1.06,NEI,198910194058
1989/10/19 20:58:47.50,36.9387,-121.6795,11.38,2.16,Md,66,72,2,0.08,NC,20091530
1989/10/19 21:08:16.67,37.1550,-121.9683,9.45,2.07,Md,64,58,4,0.07,NC,20091535
1989/10/19 21:15:34.09,37.1235,-121.9847,15.60,3.20,ML,78,69,6,0.08,NC,20091537
1989/10/19 21:52:53.43,19.4218,-155.2778,11.60,2.38,Md,19,105,1,0.14,HV,511
1989/10/19 22:10:55.97,37.1208,-121.8705,3.42,2.04,Md,47,41,3,0.07,NC,20091560
1989/10/19 22:11:12.60,56.7640,-151.8850,33.00,4.20,Mb,6,,,1.09,NEI,198910194062
1989/10/19 22:11:45.76,19.4058,-155.3000,10.62,2.03,Mx,19,57,2,0.10,HV,513
1989/10/19 23:18:06.71,19.4172,-155.2927,9.00,2.02,Mx,14,87,1,0.20,HV,519
1989/10/19 23:25:08.27,36.9227,-121.6668,10.68,2.03,Md,67,72,1,0.06,NC,20091125
1989/10/19 23:33:25.72,41.7420,12.6230,10.00,3.80,Unk,50,,,1.18,NEI,198910194064
1989/10/20 00:07:55.15,19.3935,-155.2917,9.59,2.04,Mx,18,95,1,0.14,HV,522
1989/10/20 00:18:20.42,37.0988,-121.9177,9.50,4.30,ML,81,51,7,0.08,NC,10090135
1989/10/20 00:46:28.16,19.4148,-155.2897,10.02,2.02,Mx,19,77,1,0.15,HV,524
1989/10/20 00:56:16.77,37.1340,-121.9885,15.63,2.03,Md,61,67,8,0.07,NC,20091616
1989/10/20 01:01:47.70,19.4358,-155.2750,11.74,2.64,ML,19,130,2,0.23,HV,525
1989/10/20 01:09:23.57,35.7125,-121.0965,6.12,2.43,Md,12,158,6,0.09,NC,68000666
1989/10/20 01:11:05.31,37.0232,-121.8285,15.48,2.65,Md,76,73,1,0.08,NC,20091608
1989/10/20 01:13:51.60,36.9677,-121.6870,5.57,2.21,Md,65,68,2,0.08,NC,20091609
1989/10/20 01:24:20.09,36.9850,-121.7392,12.59,2.20,Md,62,64,5,0.06,NC,20091611
1989/10/20 01:46:10.01,38.0990,22.0500,10.00,3.20,Unk,17,,,1.33,NEI,198910204003
1989/10/20 01:51:28.90,37.0380,-121.8120,10.49,2.00,Md,48,61,1,0.05,NC,20091624
1989/10/20 01:51:33.30,32.6150,-117.3010,5.48,2.00,Unk,16,,,0.11,CI,1044479
1989/10/20 01:57:35.63,42.7730,13.1190,10.00,2.20,Unk,5,,,0.50,NEI,198910204004
1989/10/20 02:00:25.76,19.4333,-155.2783,10.99,2.15,Md,13,187,2,0.13,HV,532
1989/10/20 02:08:33.38,37.1405,-121.9928,16.93,2.38,Md,61,67,4,0.08,NC,20091647
1989/10/20 02:21:04.56,37.1748,-121.9845,7.55,2.12,Md,60,56,3,0.07,NC,20091651
1989/10/20 02:52:15.79,52.1600,173.8510,33.00,4.50,Mb,15,,,0.95,NEI,198910204005
1989/10/20 02:55:29.19,19.4220,-155.2765,8.46,2.00,Mx,21,76,1,0.09,HV,540
1989/10/20 03:03:13.96,36.3935,-120.5960,13.46,2.54,Md,35,114,15,0.08,NC,20091735
1989/10/20 03:06:32.79,19.4092,-155.2703,8.71,2.34,Md,20,92,1,0.13,HV,541
1989/10/20 03:11:08.64,19.3257,-155.1940,8.61,2.07,Mx,40,93,6,0.10,HV,543
1989/10/20 03:20:42.99,19.4060,-155.2925,11.15,2.27,Md,14,84,1,0.12,HV,544
1989/10/20 03:35:56.35,-4.2230,152.8690,36.30,3.90,Mb,7,,,1.02,NEI,198910204006
1989/10/20 03:43:12.79,36.9852,-122.2503,8.26,2.07,Md,51,195,17,0.11,NC,20091678
1989/10/20 03:43:13.16,0.5730,121.4350,102.60,5.40,Mb,89,,,1.07,NEI,198910204007
1989/10/20 03:56:17.40,19.4097,-155.2998,10.10,2.14,Md,14,121,2,0.15,HV,550
1989/10/20 03:59:07.51,19.3910,-155.0488,8.34,2.29,Mx,55,112,3,0.13,HV,551
1989/10/20 04:02:56.69,37.1997,-122.0662,14.11,2.47,Md,36,53,5,0.08,NC,20091683
1989/10/20 04:03:29.62,12.4940,141.8830,38.90,5.30,Mb,42,,,1.09,NEI,198910204008
1989/10/20 04:36:57.72,37.1212,-121.8782,3.35,2.17,Md,57,43,4,0.08,NC,20091720
1989/10/20 04:48:51.49,38.0210,21.9650,10.00,3.40,Unk,9,,,1.38,NEI,198910204009
1989/10/20 04:53:22.08,12.4720,141.8730,40.80,5.10,Mb,55,,,0.97,NEI,198910204010
1989/10/20 05:00:24.55,36.9298,-121.5140,4.70,2.62,Md,80,46,1,0.17,NC,20091729
1989/10/20 05:00:56.80,36.9347,-121.5208,3.89,2.39,Md,58,44,2,0.16,NC,20091751
1989/10/20 05:06:10.56,42.7800,13.0920,10.00,2.20,Unk,4,,,0.27,NEI,198910204011
1989/10/20 05:07:52.53,63.4552,-150.2948,136.18,2.80,ML,20,,,0.15,AK,
1989/10/20 05:08:41.45,47.6882,-120.0527,7.64,2.10,Mc,29,48,7,0.29,UW,
1989/10/20 05:11:08.24,37.1470,-121.9768,11.59,2.22,Md,58,61,5,0.08,NC,20091741
1989/10/20 05:13:51.41,37.0610,-121.8058,4.13,2.40,Md,52,42,1,0.09,NC,20091742
1989/10/20 05:16:31.86,36.9427,-121.6985,7.62,2.69,Md,46,80,1,0.20,NC,1167148
1989/10/20 05:20:22.34,19.4017,-155.2897,10.54,2.47,Md,20,55,1,0.11,HV,562
1989/10/20 05:30:32.62,12.3890,141.9090,55.90,4.50,Mb,12,,,0.83,NEI,198910204013
1989/10/20 05:38:35.20,36.9865,-121.7422,14.99,3.05,Md,85,63,6,0.09,NC,20091752
1989/10/20 05:43:45.90,52.2310,-115.2320,5.00,4.10,Unk,10,,,0.00,PGC,198910204014
1989/10/20 05:51:22.98,66.8755,-156.1040,8.96,3.40,ML,14,,,0.39,AK,
1989/10/20 05:54:03.81,19.4140,-155.3122,7.54,2.03,Mx,19,119,2,0.11,HV,567
1989/10/20 05:56:02.05,26.1440,-110.3420,10.00,4.90,Mb,29,,,1.45,NEI,198910204016
1989/10/20 06:17:29.26,37.1755,-121.9675,3.67,2.54,Md,36,58,3,0.09,NC,20091780
1989/10/20 06:19:37.64,12.4380,141.8910,60.10,4.70,Mb,12,,,0.88,NEI,198910204017
1989/10/20 06:40:48.42,37.1282,-121.8957,3.98,2.30,Md,52,45,5,0.08,NC,20091774
1989/10/20 06:46:24.14,10.9940,-61.9950,33.00,3.70,Unk,8,,,0.50,NEI,198910204018
1989/10/20 07:19:51.35,19.4167,-155.2720,10.95,2.83,Md,20,106,1,0.14,HV,581
1989/10/20 07:37:56.33,19.4322,-155.2597,8.69,2.34,Md,17,165,3,0.14,HV,583
1989/10/20 07:43:34.51,-0.0240,123.1560,153.40,5.40,Mb,124,,,1.22,NEI,198910204020
1989/10/20 07:52:48.81,37.0778,-121.8088,9.55,2.88,Md,79,37,3,0.08,NC,20091811
1989/10/20 07:58:59.94,51.2230,-179.1080,33.00,5.40,Unk,101,,,0.72,NEI,198910204022
1989/10/20 08:12:53.87,37.1870,-122.0573,14.92,4.00,ML,81,59,3,0.08,NC,20091826
1989/10/20 08:33:11.30,19.4312,-155.2613,11.22,2.03,Md,16,169,3,0.11,HV,589
1989/10/20 08:35:17.41,42.7630,13.1200,10.00,2.20,Unk,4,,,0.48,NEI,198910204024
1989/10/20 08:36:31.49,0.8680,126.9880,33.00,4.30,Mb,6,,,0.64,NEI,198910204025
1989/10/20 09:19:41.62,37.1580,-121.9620,7.82,2.22,Md,78,55,3,0.10,NC,20091850
1989/10/20 09:51:47.84,36.9590,-121.6837,6.05,2.68,Md,61,41,1,0.07,NC,20091862
1989/10/20 09:54:43.64,43.0350,12.9310,10.00,2.00,Unk,4,,,0.57,NEI,198910204027
1989/10/20 09:58:48.55,36.8720,-121.6087,6.85,2.55,Md,71,68,2,0.07,NC,20091865
1989/10/20 10:36:08.83,37.0920,-121.9168,11.27,2.41,Md,68,51,7,0.08,NC,20091883
1989/10/20 10:48:37.01,19.4420,-155.2382,6.09,2.69,Md,15,223,3,0.14,HV,612
1989/10/20 10:56:26.85,37.0702,-121.7975,8.68,2.03,Md,56,30,2,0.06,NC,20091905
1989/10/20 11:06:55.80,36.9383,-121.6812,11.48,2.08,Md,77,73,2,0.06,NC,20091898
1989/10/20 11:20:52.69,33.5250,-116.4360,7.94,2.53,Mc,42,,,0.13,CI,140158
1989/10/20 11:21:33.41,33.5190,-116.4270,6.34,2.12,Mc,17,,,0.10,CI,1044490
1989/10/20 11:26:17.61,40.0770,51.8130,52.40,4.70,Mb,51,,,0.88,NEI,198910204030
1989/10/20 11:32:48.01,37.0920,-121.8287,4.61,2.20,Md,63,50,2,0.08,NC,20091904
1989/10/20 11:34:29.05,19.4430,-155.2632,9.87,2.25,Md,13,178,3,0.09,HV,626
1989/10/20 11:34:36.41,42.7700,13.0770,10.00,2.00,Unk,4,,,0.21,NEI,198910204031
1989/10/20 11:35:20.55,32.6870,-116.0740,7.22,2.13,Mc,15,,,0.07,CI,1044491
1989/10/20 11:41:42.32,19.4423,-155.2747,10.07,2.37,Md,13,140,2,0.15,HV,628
1989/10/20 11:41:42.90,40.0570,113.8440,33.00,4.40,Unk,5,,,1.47,NEI,198910204032
1989/10/20 11:53:29.01,37.0543,-121.9143,17.46,2.91,Md,82,90,4,0.07,NC,20091918
1989/10/20 11:56:24.08,19.4262,-155.2602,10.60,2.37,Md,11,150,3,0.07,HV,632
1989/10/20 11:59:24.41,19.4203,-155.2830,9.24,2.64,Md,13,96,1,0.08,HV,633
1989/10/20 12:07:40.98,19.4282,-155.2660,10.65,2.37,Md,13,141,2,0.13,HV,635
1989/10/20 12:11:42.27,36.9730,-121.7335,13.81,2.05,Md,59,72,4,0.07,NC,20091922
1989/10/20 12:14:01.28,19.4220,-155.2797,11.07,2.38,Md,15,103,1,0.11,HV,637
1989/10/20 12:18:15.05,60.0262,-152.7148,91.28,3.60,ML,24,,,0.24,AK,
1989/10/20 12:22:55.67,19.3762,-155.5048,10.68,2.06,Mx,41,43,5,0.10,HV,640
1989/10/20 12:47:35.83,37.0368,-121.8083,3.85,2.30,Md,32,54,2,0.08,NC,20091965
1989/10/20 13:32:07.92,12.7790,51.0560,33.00,4.20,Mb,12,,,1.19,NEI,198910204035
1989/10/20 13:58:01.84,51.8170,-170.4630,33.00,4.90,Mb,82,,,1.03,NEI,198910204037
1989/10/20 13:58:21.45,37.1305,-121.8990,4.00,2.20,Md,50,66,5,0.07,NC,20091992
1989/10/20 14:00:16.74,38.9820,19.9150,10.00,3.30,Unk,11,,,1.52,NEI,198910204038
1989/10/20 14:15:30.75,37.1020,-121.9687,5.49,3.49,Md,75,67,7,0.11,NC,20091997
1989/10/20 14:21:33.59,59.7923,-153.0575,100.79,2.20,ML,20,,,0.14,AK,
1989/10/20 14:32:06.96,37.0967,-121.9702,5.29,2.34,Md,49,68,7,0.11,NC,20092001
1989/10/20 14:37:11.26,12.4580,141.9110,45.50,4.40,Ms,42,,,1.02,NEI,198910204041
1989/10/20 15:07:32.95,12.4250,141.8870,56.10,4.80,Mb,42,,,0.94,NEI,198910204044
1989/10/20 15:12:50.24,37.0527,-121.7987,4.34,2.15,Md,57,43,1,0.10,NC,20092030
1989/10/20 15:22:21.56,37.6290,-119.0362,-1.32,2.09,Md,5,143,0,0.01,NC,1167200
1989/10/20 15:27:38.34,12.8780,141.7580,33.00,4.70,Mb,14,,,1.00,NEI,198910204046
1989/10/20 16:03:09.55,37.1540,-121.9700,9.70,2.43,Md,64,58,4,0.08,NC,20092055
1989/10/20 16:17:55.01,37.1002,-121.8588,4.88,2.05,Md,42,57,2,0.06,NC,20092057
1989/10/20 16:40:52.72,38.0810,22.0270,9.40,3.00,Unk,16,,,1.12,NEI,198910204047
1989/10/20 17:12:32.16,37.0085,-121.7332,3.65,2.16,Md,40,49,5,0.07,NC,20092104
1989/10/20 17:45:29.14,40.1732,-123.8298,5.72,2.54,Md,5,124,28,0.10,NC,1167215
1989/10/20 18:13:25.47,36.8257,-121.5452,4.19,2.76,Md,66,43,3,0.12,NC,20092113
1989/10/20 18:31:29.24,36.8312,-121.5582,5.02,3.20,ML,75,42,2,0.13,NC,20092116
1989/10/20 19:55:40.81,40.4367,-124.9425,13.00,3.40,ML,32,274,51,0.16,NC,1167228
1989/10/20 21:24:24.60,37.1575,-121.5607,2.48,2.25,Md,58,65,6,0.09,NC,20092180
1989/10/20 22:01:55.59,45.5280,9.8700,10.00,2.40,Unk,12,,,0.60,NEI,198910204052
1989/10/20 22:07:35.82,37.0963,-121.8428,4.86,2.30,Md,40,37,2,0.07,NC,20092204
1989/10/20 22:18:17.42,37.0545,-121.8202,4.66,2.07,Md,35,51,1,0.07,NC,20092207
1989/10/20 22:36:41.06,36.9890,-121.7527,14.52,2.57,Md,68,62,6,0.06,NC,20092211
1989/10/20 22:50:34.51,-7.7400,158.6740,68.50,4.50,Mb,10,,,0.40,NEI,198910204053
1989/10/20 23:36:42.94,37.1500,-121.9555,9.18,2.44,Md,57,56,3,0.06,NC,20092258
1989/10/20 23:53:36.40,44.6090,-114.1020,5.50,2.40,Mc,10,139,102,0.26,MB,
1989/10/21 00:07:26.51,1.4080,-84.9990,33.00,4.40,Mb,9,,,1.23,NEI,198910214001
1989/10/21 00:11:11.08,37.1168,-121.9600,15.62,2.67,Md,71,62,6,0.09,NC,20092287
1989/10/21 00:22:21.95,38.6500,20.4730,10.00,3.40,Unk,20,,,0.96,NEI,198910214002
1989/10/21 00:27:38.32,39.9078,-120.8145,-0.16,2.58,Md,25,130,57,0.16,NC,1167251
1989/10/21 00:49:43.17,37.0558,-121.8547,12.58,4.50,ML,84,37,4,0.09,NC,10090141
1989/10/21 01:02:45.47,37.0577,-121.8485,12.05,2.72,Md,70,32,3,0.06,NC,20092284
1989/10/21 01:08:36.06,33.3780,-116.3770,9.92,2.06,Mc,18,,,0.06,CI,1044545
1989/10/21 01:40:07.67,36.9250,-121.5027,3.64,2.49,Md,71,35,1,0.24,NC,20092341
1989/10/21 02:14:08.75,33.3580,-116.3630,10.70,2.33,Mc,28,,,0.07,CI,1044547
1989/10/21 02:19:51.05,27.8980,140.8910,140.80,5.00,Mb,85,,,1.11,NEI,198910214007
1989/10/21 03:17:47.74,39.3580,20.4390,6.40,3.40,Unk,27,,,0.90,NEI,198910214009
1989/10/21 03:20:24.21,36.9160,-121.6505,7.07,2.42,Md,74,71,2,0.07,NC,20092358
1989/10/21 03:29:34.04,-5.2720,68.5420,10.00,5.10,Mb,162,,,0.92,NEI,198910214010
1989/10/21 03:44:50.62,37.0360,-121.8623,12.87,2.24,Md,51,81,2,0.06,NC,20092367
1989/10/21 04:13:03.04,37.6710,-119.3422,20.28,2.62,Md,47,74,24,0.07,NC,1167266
1989/10/21 04:29:07.24,36.8682,-121.6022,5.49,2.66,Md,61,64,2,0.09,NC,20092407
1989/10/21 04:38:02.23,32.6920,-115.9240,3.69,2.37,Mc,11,,,0.08,CI,1044552
1989/10/21 04:40:01.87,12.2420,-87.3970,91.90,4.50,Mb,26,,,1.09,NEI,198910214011
1989/10/21 05:24:57.13,37.1370,-3.4770,10.00,3.10,Unk,7,,,0.71,NEI,198910214013
1989/10/21 05:43:33.51,38.0920,21.9210,10.00,3.20,Unk,5,,,1.16,NEI,198910214014
1989/10/21 05:47:30.92,-2.8490,150.1230,33.00,4.50,Mb,5,,,1.48,NEI,198910214015
1989/10/21 06:14:50.65,-26.0820,-179.8840,444.30,5.20,Mb,80,,,1.07,NEI,198910214016
1989/10/21 06:26:03.97,37.1262,-121.8915,3.33,2.06,Md,31,45,5,0.07,NC,20092441
